Time,Amplitude,HeartBeats,HeartRate
0.602,-2.5305269,0.0,92.11249491814462
0.603,-2.5327742,0.0,92.15280879966433
0.604,-1.4499294,0.0,92.19309613715856
0.605,-1.2891749,0.0,92.23335690724622
0.606,-0.05839299,0.0,92.27359108661624
0.607,1.2336339,0.0,92.31379865202756
0.608,2.5775301,0.0,92.35397958030923
0.609,3.9632156,0.0,92.39413384836033
0.61,4.3799615,0.0,92.43426143315016
0.611,5.8164926,0.0,92.47436231171804
0.612,6.26111,0.0,92.51443646117353
0.613,6.701606,0.0,92.55448385869637
0.614,8.125437,0.0,92.59450448153655
0.615,9.519743,0.0,92.63449830701423
0.616,9.871601,0.0,92.6744653125199
0.617,10.167778,0.0,92.71440547551433
0.618,10.395116,0.0,92.75431877352855
0.619,11.540488,0.0,92.79420518416401
0.62,12.590856,0.0,92.83406468509243
0.621,13.533457,0.0,92.873897254056
0.622,15.355791,0.0,92.91370286886726
0.623,16.045778,0.0,92.95348150740918
0.624,17.591812,0.0,92.99323314763518
0.625,18.982838,0.0,93.03295776756916
0.626,19.20846,0.0,93.07265534530552
0.627,20.258974,0.0,93.11232585900912
0.628,20.125526,0.0,93.15196928691537
0.629,20.8001,0.0,93.19158560733028
0.63,21.27565,0.0,93.23117479863038
0.631,21.546074,0.0,93.27073683926278
0.632,21.606394,0.0,93.31027170774526
0.633,20.452717,0.0,93.34977938266616
0.634,20.082302,0.0,93.38925984268448
0.635,19.49363,0.0,93.42871306652992
