Time,Amplitude,HeartBeats,HeartRate
13.891,-147.80476,0.0,128.66019646534104
13.892,-143.71231,0.0,128.6506953270254
13.893,-138.49966,0.0,128.64118566044766
13.894,-132.47485,0.0,128.631667495533
13.895,-125.90297,0.0,128.62214086224594
13.896,-119.03288,0.0,128.61260579059038
13.897,-112.1082,0.0,128.60306231060943
13.898,-105.36284,0.0,128.59351045238523
13.899,-99.00445,0.0,128.5839502460389
13.9,-93.19282,0.0,128.5743817217302
13.901,-88.02263,0.0,128.56471592917617
13.902,-83.51528,0.0,128.55513130345696
13.903,-79.62379,0.0,128.54553844835968
13.904,-76.24941,0.0,128.5359373942073
13.905,-73.266716,0.0,128.52632817136086
13.906,-70.55079,0.0,128.5167108102192
13.907,-68.000755,0.0,128.50708534121875
13.908,-65.55528,0.0,128.4974517948335
13.909,-63.197445,0.0,128.4878102015748
13.91,-60.94977,0.0,128.47816059199118
13.911,-58.861954,0.0,128.4685029966683
13.912,-56.99515,0.0,128.45883744622853
13.913,-55.4068,0.0,128.4491639713312
13.914,-54.139366,0.0,128.4394826026721
13.915,-53.214294,0.0,128.42979337098353
13.916,-52.631687,0.0,128.42009630703407
13.917,-52.373867,0.0,128.4103914416284
13.918,-52.41112,0.0,128.4006788056072
13.919,-52.70732,0.0,128.39095842984707
13.92,-53.2239,0.0,128.38123034526018
13.921,-53.921772,0.0,128.37149458279424
13.922,-54.761086,0.0,128.36175117343237
13.923,-55.700123,0.0,128.35200014819284
13.924,-56.69459,0.0,128.34224153812903
13.925,-57.698204,0.0,128.33247537432933
13.926,-58.66525,0.0,128.32270168791672
13.927,-59.554977,0.0,128.31292051004877
13.928,-60.33677,0.0,128.30313187191763
13.929,-60.995052,0.0,128.29333580474966
13.93,-61.532227,0.0,128.28353233980536
13.931,-61.968727,0.0,128.27372150837928
13.932,-62.339516,0.0,128.2639033417996
13.933,-62.68738,0.0,128.25407787142842
13.934,-63.053722,0.0,128.24424512866108
13.935,-63.468815,0.0,128.23440514492654
13.936,-63.943207,0.0,128.2245579516868
13.937,-64.46206,0.0,128.21470358043692
13.938,-64.98411,0.0,128.20484206270487
13.939,-65.44596,0.0,128.1949734300513
13.94,-65.77135,0.0,128.18509771406954
13.941,-65.88466,0.0,128.1752149463852
13.942,-65.72646,0.0,128.16532515865623
13.943,-65.26888,0.0,128.15542838257267
13.944,-64.52766,0.0,128.14552464985644
13.945,-63.569153,0.0,128.13561399226134
13.946,-62.5097,0.0,128.1256964415727
13.947,-61.50713,0.0,128.11577202960729
13.948,-60.744843,0.0,128.1058407882134
13.949,-60.410164,0.0,128.09590274927024
13.95,-60.669945,0.0,128.0859579446881
13.951,-61.647217,0.0,128.07600640640814
13.952,-63.40222,0.0,128.06604816640206
13.953,-65.92145,0.0,128.05608325667217
13.954,-69.116425,0.0,128.04611170925122
13.955,-72.833015,0.0,128.03613355620195
13.956,-76.86974,0.0,128.02614882961723
13.957,-81.00242,0.0,128.0161575616199
13.958,-85.01116,0.0,128.00615978436238
13.959,-88.70507,0.0,127.9961555300267
13.96,-91.940865,0.0,127.98614483082426
13.961,-94.632195,0.0,127.97612771899567
13.962,-96.748566,0.0,127.96610422681071
13.963,-98.304886,0.0,127.956074386568
13.964,-99.343605,0.0,127.94603823059484
13.965,-99.91416,0.0,127.9359957912473
13.966,-100.05362,0.0,127.92594710090971
13.967,-99.77285,0.0,127.91589219199477
13.968,-99.051155,0.0,127.90583109694326
13.969,-97.840256,0.0,127.8957638482238
13.97,-96.076775,0.0,127.8856904783329
13.971,-93.700356,0.0,127.87561101979476
13.972,-90.6735,0.0,127.86552550516087
13.973,-86.99833,0.0,127.85543396701013
13.974,-82.72689,0.0,127.84533643794848
13.975,-77.96206,0.0,127.8352329506089
13.976,-72.84857,0.0,127.8251235376512
13.977,-67.55582,0.0,127.81500823176174
13.978,-62.255615,0.0,127.80488706565346
13.979,-57.099094,0.0,127.79476007206553
